client_id,clnt_age,clnt_tenure_yr,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,tenure_segment,age_segment,bal_category
7524570,35,14,M,2,43732.08,6,9,long_tenure,middle,medio
7524920,40,4,F,2,28785.37,0,3,new,middle,bajo
7524965,36,16,M,2,31870.82,3,6,long_tenure,middle,bajo
7525052,63,3,U,2,145847.99,6,9,new,old,alto
7525098,29,9,F,2,55289.55,4,7,new,young,medio
7525142,67,12,F,2,344336.7,4,7,long_tenure,old,alto
7525168,32,12,F,2,27173.13,6,9,long_tenure,young,bajo
7525227,21,5,U,2,29686.35,3,6,new,young,bajo
7525715,66,6,U,2,113985.95,3,6,new,old,medio
7525993,44,7,U,4,225502.49,5,8,new,middle,alto
7526512,29,7,U,2,69950.47,6,9,new,young,medio
7526560,45,13,M,2,24305.88,3,6,long_tenure,middle,bajo
7526606,71,6,U,2,56016.94,4,7,new,old,medio
7526845,46,17,F,2,145551.95,1,4,long_tenure,middle,alto
7527045,56,17,F,2,23809.09,4,7,long_tenure,middle,bajo
7527129,62,10,M,2,78898.48,3,6,long_tenure,old,medio
7527462,39,7,U,4,597459.8200000001,6,9,new,middle,alto
7527567,39,4,U,3,42683.12,6,9,new,middle,medio
7528112,23,23,F,2,27721.51,1,5,long_tenure,young,bajo
7528170,45,13,F,2,177944.09000000003,5,8,long_tenure,middle,alto
7528220,30,5,F,2,35080.42,4,7,new,young,bajo
7528312,29,16,F,3,111231.56,6,9,long_tenure,young,medio
7528331,34,11,F,3,34085.94,0,3,long_tenure,middle,bajo
7528589,38,13,F,2,56554.53999999999,6,9,long_tenure,middle,medio
7528628,36,9,M,2,94437.25,2,5,new,middle,medio
7528733,33,6,U,2,35792.04,0,3,new,middle,bajo
7529158,73,14,F,2,41528.28999999999,6,9,long_tenure,old,medio
7529460,19,4,U,2,31301.07,2,5,new,young,bajo
7529663,26,5,U,2,33279.91,6,9,new,young,bajo
7529949,31,8,U,3,257065.97,2,5,new,young,alto
7529953,35,15,U,2,26403.92,0,3,long_tenure,middle,bajo
7530041,43,8,U,2,75501.45999999999,1,4,new,middle,medio
7530138,67,10,M,2,876657.52,6,9,long_tenure,old,alto
7530155,26,6,U,2,60193.21,5,8,new,young,medio
7530392,26,4,U,2,33509.74,1,4,new,young,bajo
7530428,43,15,M,2,67561.59,6,9,long_tenure,middle,medio
7530822,55,16,F,2,55888.26,5,8,long_tenure,middle,medio
7530875,27,3,U,2,26065.92,3,6,new,young,bajo
7531183,46,13,M,2,23817.0,3,6,long_tenure,middle,bajo
7531469,58,5,U,2,28303.99,0,3,new,middle,bajo
7532866,25,5,U,3,55433.42999999999,1,4,new,young,medio
7533358,55,23,M,2,316833.64,6,9,long_tenure,middle,alto
7533488,35,19,M,3,94011.63,6,9,long_tenure,middle,medio
7533784,66,17,U,2,37363.51,2,5,long_tenure,old,bajo
7533947,24,5,U,2,26993.34,2,5,new,young,bajo
7533968,63,28,F,2,81845.78,6,9,long_tenure,old,medio
7534275,39,13,F,2,82101.32,3,6,long_tenure,middle,medio
7534562,50,8,U,2,217690.84000000003,0,3,new,middle,alto
7534618,52,4,U,2,51277.85,2,5,new,middle,medio
7534652,28,6,U,2,44184.78,2,5,new,young,medio
7534819,59,22,M,2,184131.66,3,6,long_tenure,middle,alto
7535001,58,14,M,2,203054.24,2,5,long_tenure,middle,alto
7535186,53,6,U,2,269600.82,0,3,new,middle,alto
7535494,56,16,M,2,24400.04,6,9,long_tenure,middle,bajo
7535519,23,5,U,2,36797.12,5,8,new,young,bajo
7535944,25,6,U,4,99859.73,4,7,new,young,medio
7536028,52,6,F,2,28801.35,2,5,new,middle,bajo
7536544,45,9,F,2,56620.49,0,3,new,middle,medio
7536655,54,23,F,2,48977.63,0,3,long_tenure,middle,medio
7536684,25,6,U,2,47175.25,5,8,new,young,medio
7536945,44,13,F,2,139514.27000000002,1,4,long_tenure,middle,alto
7537056,32,27,M,3,78415.36,6,9,long_tenure,young,medio
7537182,34,14,F,2,68026.11,0,3,long_tenure,middle,medio
7537186,73,20,F,2,401963.56,4,7,long_tenure,old,alto
7537958,78,4,M,2,33722.88,6,9,new,old,bajo
7537987,36,13,M,2,58995.29,6,9,long_tenure,middle,medio
7538120,40,5,U,2,38387.34,6,9,new,middle,medio
7538160,31,15,M,2,55846.92999999999,4,7,long_tenure,young,medio
7538367,64,15,F,2,35110.38,3,6,long_tenure,old,bajo
7539129,61,14,M,2,215622.58,6,9,long_tenure,old,alto
7539540,46,6,U,2,75339.36,0,6,new,middle,medio
7539703,36,8,U,2,82529.61,0,3,new,middle,medio
7539930,53,21,F,3,70629.88,3,6,long_tenure,middle,medio
7540446,72,9,M,2,81266.41,3,6,new,old,medio
7541117,36,12,M,3,329867.08,6,9,long_tenure,middle,alto
7541202,41,13,M,2,74760.16,5,8,long_tenure,middle,medio
7541570,30,8,U,2,41268.06,2,5,new,young,medio
7541656,65,12,F,2,59234.3,1,4,long_tenure,old,medio
7541813,53,5,U,3,133354.44,2,5,new,middle,medio
7542530,40,6,M,2,26852.95,0,3,new,middle,bajo
7542559,24,10,M,2,32030.79,6,9,long_tenure,young,bajo
7542655,74,23,F,3,262005.97,6,9,long_tenure,old,alto
7543100,41,8,U,2,24929.98,2,5,new,middle,bajo
7543252,26,8,F,2,104350.93,4,7,new,young,medio
7543830,63,3,U,2,84457.94,2,5,new,old,medio
7544001,46,13,M,2,31636.83,5,8,long_tenure,middle,bajo
7544121,44,19,M,2,139319.47999999998,4,7,long_tenure,middle,alto
7544362,45,16,F,2,24872.46,4,7,long_tenure,middle,bajo
7544394,67,26,F,2,290954.25,2,6,long_tenure,old,alto
7544412,57,13,F,2,96103.21,6,9,long_tenure,middle,medio
7544555,54,24,F,3,2170591.75,5,8,long_tenure,middle,alto
7544596,25,21,F,3,87351.04999999999,4,7,long_tenure,young,medio
7544723,54,8,F,2,58074.84,2,5,new,middle,medio
7544962,78,24,F,2,180565.62,2,5,long_tenure,old,alto
7546085,37,5,U,2,59259.46,2,5,new,middle,medio
7546162,72,7,U,2,34184.509999999995,3,6,new,old,bajo
7546275,64,16,F,3,176368.59999999998,2,5,long_tenure,old,alto
7546769,63,20,M,2,178935.26,6,9,long_tenure,old,alto
7546798,60,28,F,2,366749.67,5,8,long_tenure,old,alto
7546948,60,21,M,2,242730.75,5,8,long_tenure,old,alto
7546968,71,20,F,2,72982.29000000001,3,6,long_tenure,old,medio
7547652,29,13,M,2,87047.26999999999,4,7,long_tenure,young,medio
7547967,63,23,F,3,110350.45,1,4,long_tenure,old,medio
7548071,61,22,F,3,66134.17,0,3,long_tenure,old,medio
7548414,59,4,M,2,39787.72,1,4,new,middle,medio
7548550,48,5,F,2,37008.03,5,8,new,middle,bajo
7548592,25,6,U,2,54436.32,6,9,new,young,medio
7549232,40,12,F,2,42818.42999999999,2,5,long_tenure,middle,medio
7549366,61,22,F,3,264361.66,6,9,long_tenure,old,alto
7549476,58,5,F,2,104203.45,4,7,new,middle,medio
7549559,39,19,F,4,704503.93,1,4,long_tenure,middle,alto
7549818,42,4,U,2,116318.64,0,3,new,middle,medio
7550317,26,6,M,2,77680.98,6,9,new,young,medio
7550339,44,12,F,2,44234.39,4,7,long_tenure,middle,medio
7550463,52,16,F,5,139050.27000000002,3,6,long_tenure,middle,alto
7550579,26,23,M,2,30420.73,1,4,long_tenure,young,bajo
7550662,24,4,U,2,27446.24,0,3,new,young,bajo
7550898,33,9,M,3,48715.61,1,4,new,middle,medio
7551101,34,15,M,2,33065.55,1,4,long_tenure,middle,bajo
7551383,41,24,F,3,423349.37,1,5,long_tenure,middle,alto
7551444,70,31,F,3,109983.67,2,5,long_tenure,old,medio
7551662,34,4,U,2,76409.72,4,7,new,middle,medio
7551666,62,7,U,2,61664.01,6,9,new,old,medio
7551676,32,4,U,2,59315.9,5,8,new,young,medio
7552391,30,7,U,2,34377.119999999995,6,9,new,young,bajo
7552409,24,9,M,2,70916.7,4,7,new,young,medio
7552544,68,31,F,2,238630.29,4,7,long_tenure,old,alto
7552674,60,6,M,2,25855.69,0,3,new,old,bajo
7552736,41,5,U,2,29167.87,0,3,new,middle,bajo
7552835,33,4,U,2,35903.57,2,5,new,middle,bajo
7553011,59,16,M,2,200225.62,5,8,long_tenure,middle,alto
7553351,63,12,F,2,28958.59,1,4,long_tenure,old,bajo
7553621,30,6,U,3,155780.51,0,3,new,young,alto
7553676,32,13,M,4,116170.65,6,9,long_tenure,young,medio
7553778,45,8,U,2,31777.27,2,5,new,middle,bajo
7553845,37,15,M,2,224444.02,1,4,long_tenure,middle,alto
7554169,24,4,U,2,49749.81,4,7,new,young,medio
7554258,30,13,U,2,123123.22,1,4,long_tenure,young,medio
7554295,80,11,M,2,291237.3,6,9,long_tenure,old,alto
7554368,55,22,M,2,74507.65,6,9,long_tenure,middle,medio
7554625,35,7,U,2,40153.4,6,9,new,middle,medio
7554652,51,6,U,2,643146.75,1,4,new,middle,alto
7554849,72,16,F,2,120409.14,0,3,long_tenure,old,medio
7554994,29,5,U,2,43872.19,1,4,new,young,medio
7555239,31,16,M,2,59763.74,6,9,long_tenure,young,medio
7555597,35,19,F,2,66828.07,1,4,long_tenure,middle,medio
7555845,29,8,M,2,49350.27,0,3,new,young,medio
7556066,67,27,F,3,181907.54,2,6,long_tenure,old,alto
7556262,70,13,F,2,37465.25,2,5,long_tenure,old,bajo
7556542,61,16,F,2,179663.8,1,4,long_tenure,old,alto
7556563,78,27,F,2,224991.93,1,4,long_tenure,old,alto
7557120,63,22,F,2,234249.04,5,8,long_tenure,old,alto
7557189,54,16,F,2,27265.81,1,4,long_tenure,middle,bajo
7557501,47,16,F,3,1123327.5599999998,3,6,long_tenure,middle,alto
7557591,28,5,U,2,42923.21,2,5,new,young,medio
7557663,33,5,U,3,83053.73,4,7,new,middle,medio
7558042,35,6,U,2,26990.39,0,3,new,middle,bajo
7558101,56,25,F,2,45772.22,1,4,long_tenure,middle,medio
7558128,59,5,M,2,553826.3400000001,1,4,new,middle,alto
7558551,37,6,U,3,39897.72,1,5,new,middle,medio
7558565,65,27,F,2,24508.25,0,3,long_tenure,old,bajo
7558828,31,7,F,2,32519.31,0,3,new,young,bajo
7558925,27,7,M,2,31261.2,3,6,new,young,bajo
7559009,60,24,M,2,217775.86,0,3,long_tenure,old,alto
7559057,31,6,U,3,85567.13,4,7,new,young,medio
7559241,27,10,F,2,59339.18,6,9,long_tenure,young,medio
7559628,32,7,U,2,32890.509999999995,2,5,new,young,bajo
7559666,31,12,M,4,142327.49,6,9,long_tenure,young,alto
7559687,34,6,U,2,69090.04999999999,2,5,new,middle,medio
7559749,53,24,M,2,84996.12,1,5,long_tenure,middle,medio
7559891,62,25,M,2,80275.82,1,4,long_tenure,old,medio
7559997,41,3,M,2,134297.08000000002,1,4,new,middle,medio
7560060,54,18,M,2,69835.95,6,9,long_tenure,middle,medio
7560071,27,14,M,2,27598.59,6,9,long_tenure,young,bajo
7560401,49,12,M,2,98388.58,1,4,long_tenure,middle,medio
7560420,61,15,M,2,231985.51,3,6,long_tenure,old,alto
7560600,47,15,F,2,23796.49,0,3,long_tenure,middle,bajo
7560855,55,27,M,3,163917.46000000002,6,9,long_tenure,middle,alto
7561002,36,6,F,4,324125.64,3,6,new,middle,alto
7561079,72,11,M,2,377232.88,1,5,long_tenure,old,alto
7561139,40,16,F,2,172036.68,2,5,long_tenure,middle,alto
7561241,55,5,U,3,1475524.6,3,6,new,middle,alto
7561644,74,6,M,2,93270.14,3,6,new,old,medio
7561939,46,15,F,3,137957.43,0,3,long_tenure,middle,medio
7562380,34,10,M,2,379953.39,5,8,long_tenure,middle,alto
7562472,33,7,U,3,43566.47,0,3,new,middle,medio
7563117,55,10,M,2,934532.15,6,9,long_tenure,middle,alto
7563227,77,15,M,2,116471.33,4,7,long_tenure,old,medio
7563459,31,7,U,2,68896.44,6,9,new,young,medio
7563473,47,19,M,2,152375.7,6,9,long_tenure,middle,alto
7563717,61,22,F,2,116779.95,6,9,long_tenure,old,medio
7563830,45,15,M,2,240725.78,4,7,long_tenure,middle,alto
7563831,70,8,M,2,141256.52000000002,3,6,new,old,alto
7564180,51,14,M,2,40696.36,0,3,long_tenure,middle,medio
7564238,58,4,U,2,127317.78,4,8,new,middle,medio
7564346,54,10,F,3,49187.19,4,7,long_tenure,middle,medio
7564510,22,4,U,2,28556.56,0,3,new,young,bajo
7564700,50,26,F,2,47105.48,6,9,long_tenure,middle,medio
7564737,49,21,M,2,70674.17,6,9,long_tenure,middle,medio
7564787,47,6,F,2,26313.67,3,6,new,middle,bajo
7564941,46,18,F,2,32890.92,2,5,long_tenure,middle,bajo
7565293,31,13,F,2,94517.35,6,9,long_tenure,young,medio
7565373,67,8,U,2,83176.01999999999,3,6,new,old,medio
7565697,67,15,F,3,168129.88,1,4,long_tenure,old,alto
7565783,71,10,M,2,35723.53,0,3,long_tenure,old,bajo
7565793,42,20,M,2,450149.08,5,8,long_tenure,middle,alto
7565935,36,14,F,2,71949.56,6,9,long_tenure,middle,medio
7566046,29,16,F,2,34647.83,3,6,long_tenure,young,bajo
7566096,20,5,U,2,36335.82,4,7,new,young,bajo
7566299,42,15,F,2,31483.51,1,4,long_tenure,middle,bajo
7566318,39,8,U,3,223521.25,6,9,new,middle,alto
7566578,37,11,M,3,85265.45,1,4,long_tenure,middle,medio
7566747,51,6,U,2,37736.61,1,4,new,middle,medio
7566862,59,5,U,2,41286.08,1,4,new,middle,medio
7566980,28,9,F,2,66931.03,1,4,new,young,medio
7567116,62,12,M,2,24312.32,2,5,long_tenure,old,bajo
7567135,49,13,M,2,32567.26,1,4,long_tenure,middle,bajo
7567165,60,13,F,2,46648.98,1,4,long_tenure,old,medio
7567200,50,15,M,2,406184.24,2,5,long_tenure,middle,alto
7567504,60,10,M,2,716623.4800000001,2,5,long_tenure,old,alto
7567866,26,20,F,4,92100.83,1,4,long_tenure,young,medio
7567972,56,16,F,2,59318.63,0,3,long_tenure,middle,medio
7568052,28,21,F,2,40883.98,0,3,long_tenure,young,medio
7568821,28,12,F,3,113329.64,6,9,long_tenure,young,medio
7569020,36,13,F,2,74170.58,0,3,long_tenure,middle,medio
7569257,54,4,F,2,33294.92,2,5,new,middle,bajo
7569324,31,6,U,3,49951.4,1,4,new,young,medio
7569353,28,10,M,2,34476.46,2,5,long_tenure,young,bajo
7569710,33,5,U,2,37967.1,0,3,new,middle,medio
7569984,37,13,M,2,80502.44,1,4,long_tenure,middle,medio
7570145,66,27,F,2,78647.11,0,3,long_tenure,old,medio
7570180,28,12,F,2,65175.41,0,3,long_tenure,young,medio
7570389,49,5,U,2,29389.11,0,3,new,middle,bajo
7570418,62,7,U,3,150724.11,4,7,new,old,alto
7570481,41,5,U,2,31334.94,1,4,new,middle,bajo
7570937,59,22,M,2,52208.92999999999,3,6,long_tenure,middle,medio
7571228,29,16,M,2,30041.55,0,3,long_tenure,young,bajo
7571586,67,23,F,3,126636.59,6,9,long_tenure,old,medio
7571648,24,4,U,2,45376.3,6,9,new,young,medio
7571855,63,13,F,3,643567.5700000001,6,9,long_tenure,old,alto
7572090,51,17,F,2,79870.29000000001,1,4,long_tenure,middle,medio
7572525,22,6,U,2,59449.99,6,9,new,young,medio
7572631,66,5,F,2,38860.33,6,9,new,old,medio
7572986,73,27,F,2,198225.48,3,6,long_tenure,old,alto
7573293,73,30,F,3,194942.94,2,5,long_tenure,old,alto
7573566,54,30,F,4,76142.38,2,5,long_tenure,middle,medio
7573647,53,21,F,4,387698.57,6,9,long_tenure,middle,alto
7573739,37,17,F,2,27071.41,0,4,long_tenure,middle,bajo
7573990,30,8,U,2,28047.58,6,9,new,young,bajo
7574065,55,8,U,2,283443.37,1,4,new,middle,alto
7574307,67,7,U,2,75140.4,6,9,new,old,medio
7574568,61,15,F,2,170241.61,2,5,long_tenure,old,alto
7574598,40,8,M,2,775630.0700000001,1,4,new,middle,alto
7574606,24,9,F,4,263570.78,1,4,new,young,alto
7574668,36,6,U,2,61844.24,1,4,new,middle,medio
7574712,60,10,M,2,117684.39,0,3,long_tenure,old,medio
7574730,41,14,M,2,30829.87,3,6,long_tenure,middle,bajo
7574811,21,9,M,2,52682.38,2,5,new,young,medio
7575007,71,5,U,3,570073.02,3,6,new,old,alto
7575224,34,6,F,2,65287.44,0,3,new,middle,medio
7575259,36,8,F,2,27624.76,3,6,new,middle,bajo
7575683,25,5,U,2,49214.28999999999,1,4,new,young,medio
7575842,44,11,F,2,87667.12,0,3,long_tenure,middle,medio
7576316,73,14,F,2,118186.95,2,5,long_tenure,old,medio
7576442,62,27,F,2,204040.46,1,4,long_tenure,old,alto
7576917,72,5,U,2,32887.78,4,7,new,old,bajo
7577221,71,20,M,2,444217.49,1,4,long_tenure,old,alto
7577463,44,3,U,2,27925.52,2,5,new,middle,bajo
7577983,48,9,M,3,36144.46,4,7,new,middle,bajo
7578105,42,14,M,2,151631.01,1,4,long_tenure,middle,alto
7578193,66,13,M,2,270901.12,1,4,long_tenure,old,alto
7579546,44,5,U,2,188389.63,6,9,new,middle,alto
7579937,52,28,M,2,100831.15,2,5,long_tenure,middle,medio
7579947,33,6,U,3,98851.61,4,7,new,middle,medio
7580314,52,9,F,2,1005400.25,0,3,new,middle,alto
7580435,31,12,F,2,59706.3,1,4,long_tenure,young,medio
7580525,63,8,F,2,127540.12,3,6,new,old,medio
7580898,68,14,F,2,170509.07,3,6,long_tenure,old,alto
7581223,72,15,U,2,75441.81,1,4,long_tenure,old,medio
7581565,64,29,M,3,167862.95,6,9,long_tenure,old,alto
7581825,36,6,U,2,32426.23,3,6,new,middle,bajo
7581994,30,6,U,2,50071.67999999999,6,9,new,young,medio
7582115,26,7,U,3,37561.72,6,9,new,young,bajo
7582150,32,14,M,3,61924.57,4,7,long_tenure,young,medio
7582181,60,2,U,2,30325.65,1,4,new,old,bajo
7582183,47,23,M,2,146554.59,6,9,long_tenure,middle,alto
7582334,41,15,F,2,27167.65,3,6,long_tenure,middle,bajo
7582539,24,13,F,2,60766.89,0,3,long_tenure,young,medio
7582587,44,8,M,2,28972.63,6,9,new,middle,bajo
7582604,74,9,U,2,38590.41,5,8,new,old,medio
7582801,60,8,U,2,316426.85,6,9,new,old,alto
7582906,47,14,F,2,109341.18,0,3,long_tenure,middle,medio
7583106,49,14,F,2,326320.69,2,5,long_tenure,middle,alto
7583640,48,23,U,3,202726.32,5,8,long_tenure,middle,alto
7583768,54,6,U,2,224314.73,4,7,new,middle,alto
7583850,73,21,M,2,57332.75,6,9,long_tenure,old,medio
7584263,59,23,M,2,32360.11,2,5,long_tenure,middle,bajo
7584268,34,9,M,2,64744.91,6,9,new,middle,medio
7584405,35,13,M,2,38481.11,1,4,long_tenure,middle,medio
7584428,53,13,F,2,272550.49,3,6,long_tenure,middle,alto
7584430,31,14,F,2,28836.16,6,9,long_tenure,young,bajo
7585111,42,5,U,3,36621.41,1,4,new,middle,bajo
7585157,28,8,M,2,77041.19,2,5,new,young,medio
7585238,50,17,M,2,365615.78,3,6,long_tenure,middle,alto
7585765,43,18,M,3,132006.95,1,4,long_tenure,middle,medio
7586469,55,11,M,3,32703.91,4,7,long_tenure,middle,bajo
7586604,40,4,U,2,46902.8,0,3,new,middle,medio
7587456,35,4,U,2,43335.76,2,5,new,middle,medio
7588305,49,10,M,2,398429.06,0,3,long_tenure,middle,alto
7588378,52,10,M,3,112112.74,6,9,long_tenure,middle,medio
7588380,48,5,U,2,72940.23999999999,6,9,new,middle,medio
7588400,37,5,U,4,773494.67,3,6,new,middle,alto
7588432,59,5,F,2,35371.33,0,4,new,middle,bajo
7588562,65,29,F,2,195357.72,4,7,long_tenure,old,alto
7588645,55,19,F,2,85524.39,0,3,long_tenure,middle,medio
7588886,47,15,M,2,216589.41,3,6,long_tenure,middle,alto
7588921,48,7,M,2,27076.45,4,7,new,middle,bajo
7589514,70,9,M,2,51185.11,1,4,new,old,medio
7590004,56,22,M,2,66642.26,5,8,long_tenure,middle,medio
7590008,58,6,F,2,72120.59,1,4,new,middle,medio
7590220,48,4,U,2,45462.11,5,8,new,middle,medio
7590476,44,17,M,3,65987.48999999999,5,8,long_tenure,middle,medio
7590544,37,12,F,2,90386.96,2,5,long_tenure,middle,medio
7590603,59,15,M,2,1155037.17,1,4,long_tenure,middle,alto
7590829,67,10,M,3,551246.9800000001,6,9,long_tenure,old,alto
7590837,24,5,U,2,25138.84,0,3,new,young,bajo
7591418,48,20,F,3,164014.16999999998,2,5,long_tenure,middle,alto
7591493,36,5,U,2,31330.85,1,4,new,middle,bajo
7591606,39,12,U,3,70930.37,1,4,long_tenure,middle,medio
7591814,30,4,U,2,34983.23,1,4,new,young,bajo
7592011,32,13,F,2,33635.06,0,3,long_tenure,young,bajo
7592023,24,6,U,3,56931.54,4,7,new,young,medio
7592123,33,24,M,2,33602.07,0,3,long_tenure,middle,bajo
7592127,38,15,F,3,98600.94,1,4,long_tenure,middle,medio
7592164,32,14,M,2,27883.13,3,6,long_tenure,young,bajo
7592187,26,21,M,2,45591.7,3,6,long_tenure,young,medio
7592250,65,15,M,2,239918.74,5,8,long_tenure,old,alto
7592638,54,28,M,3,474347.12,4,7,long_tenure,middle,alto
7593096,31,8,M,3,60640.48,2,5,new,young,medio
7593771,74,14,F,2,40171.97,0,3,long_tenure,old,medio
7594059,27,12,M,3,61395.23,6,9,long_tenure,young,medio
7594212,22,5,F,2,50638.53,4,7,new,young,medio
7594710,33,5,U,2,98420.94,0,3,new,middle,medio
7594772,37,7,U,2,32471.11,1,4,new,middle,bajo
7594828,45,12,U,2,137410.33000000002,3,6,long_tenure,middle,medio
7594847,38,21,M,2,36489.35,1,4,long_tenure,middle,bajo
7595038,59,5,U,2,46536.56,1,4,new,middle,medio
7595101,37,13,F,3,43403.64,2,5,long_tenure,middle,medio
7595271,54,15,F,3,63779.99,3,6,long_tenure,middle,medio
7595293,60,15,M,2,181689.25,6,9,long_tenure,old,alto
7595357,59,6,F,2,88562.97,1,4,new,middle,medio
7595462,45,16,M,2,49880.88,1,4,long_tenure,middle,medio
7595758,58,15,M,2,31855.94,2,5,long_tenure,middle,bajo
7595966,50,20,F,3,314684.57,6,9,long_tenure,middle,alto
7596048,43,17,F,3,132017.28999999998,1,4,long_tenure,middle,medio
7596241,60,8,M,2,664073.29,3,6,new,old,alto
7596360,29,14,F,2,44082.41,2,5,long_tenure,young,medio
7596838,54,22,M,2,177534.96999999997,6,9,long_tenure,middle,alto
7596860,50,5,U,2,32450.94,0,4,new,middle,bajo
7596918,39,13,U,2,167547.21000000002,1,4,long_tenure,middle,alto
7597104,58,8,U,2,70023.54000000001,0,3,new,middle,medio
7597144,67,5,M,2,140305.91,5,8,new,old,alto
7597197,33,12,F,2,60175.34,2,5,long_tenure,middle,medio
7597261,51,15,M,2,47496.86,0,3,long_tenure,middle,medio
7598039,85,5,U,2,74662.42,1,4,new,old,medio
7598094,75,15,F,2,39850.16,4,7,long_tenure,old,medio
7598151,27,9,M,2,34957.85,1,4,new,young,bajo
7598157,47,15,F,2,96824.13,1,4,long_tenure,middle,medio
7598836,30,6,U,3,57384.27,6,9,new,young,medio
7599262,64,14,F,2,88034.6,1,4,long_tenure,old,medio
7599408,46,11,M,2,96249.97,0,3,long_tenure,middle,medio
7599438,24,13,F,2,67378.36,3,6,long_tenure,young,medio
7599775,50,5,U,2,29627.86,1,4,new,middle,bajo
7599880,59,9,F,2,77139.98,6,9,new,middle,medio
7599966,62,15,M,2,64153.03,6,9,long_tenure,old,medio
7600143,25,17,U,2,67504.26,1,4,long_tenure,young,medio
7600180,41,16,F,2,57453.29,0,3,long_tenure,middle,medio
7600838,59,17,F,2,128663.29,4,7,long_tenure,middle,medio
7600852,31,9,M,2,59021.99,2,5,new,young,medio
7600879,49,17,M,2,109740.83,2,5,long_tenure,middle,medio
7601230,61,15,F,2,31632.16,0,3,long_tenure,old,bajo
7601293,28,8,M,3,209029.86,6,9,new,young,alto
7601451,67,5,U,2,70655.75,4,7,new,old,medio
7601495,70,18,M,2,666735.78,2,6,long_tenure,old,alto
7601740,84,20,F,2,58917.89,2,5,long_tenure,old,medio
7602333,40,18,M,3,248515.93,4,7,long_tenure,middle,alto
7602354,55,5,U,2,63336.89,6,9,new,middle,medio
7602445,31,12,M,5,190185.54,5,8,long_tenure,young,alto
7602950,39,7,U,2,58476.96,6,9,new,middle,medio
7603403,72,6,M,2,64288.17,1,4,new,old,medio
7603589,32,7,U,2,32003.39,2,5,new,young,bajo
7603655,39,15,M,3,124293.97,4,7,long_tenure,middle,medio
7603714,47,6,U,3,419185.9,6,9,new,middle,alto
7603857,52,6,U,2,58245.01,0,3,new,middle,medio
7603863,65,12,M,2,39163.28,4,7,long_tenure,old,medio
7603951,33,14,F,3,162880.03999999998,6,9,long_tenure,middle,alto
7603967,53,19,M,2,66209.61,2,5,long_tenure,middle,medio
7604827,66,24,F,2,61886.52,1,4,long_tenure,old,medio
7605063,41,11,F,2,35488.98,0,3,long_tenure,middle,bajo
7605083,59,4,M,2,606690.76,6,9,new,middle,alto
7605451,44,7,U,2,28882.54,1,4,new,middle,bajo
7605728,61,7,U,2,34528.96,5,8,new,old,bajo
7605909,28,8,M,2,118007.44,6,9,new,young,medio
7606054,78,28,F,2,45415.95,2,5,long_tenure,old,medio
7606536,27,12,M,3,78274.44,1,4,long_tenure,young,medio
7606728,32,12,M,2,71140.07,5,8,long_tenure,young,medio
7606754,31,8,U,2,75175.44,2,5,new,young,medio
7606773,31,15,F,2,71561.37,2,5,long_tenure,young,medio
7606952,27,4,M,2,40276.73,5,8,new,young,medio
7606958,65,20,M,2,138261.84,3,6,long_tenure,old,alto
7607012,37,16,F,2,48867.08,2,5,long_tenure,middle,medio
7607296,27,7,U,2,42291.85,0,3,new,young,medio
7607365,49,22,F,2,252734.9,3,6,long_tenure,middle,alto
7607583,62,4,U,2,116749.59,0,3,new,old,medio
7607936,52,16,F,2,100806.15,6,9,long_tenure,middle,medio
7608061,24,15,M,2,28609.78,0,3,long_tenure,young,bajo
7608281,26,24,M,2,92186.72,2,5,long_tenure,young,medio
7608559,52,23,M,2,207704.38,4,7,long_tenure,middle,alto
7608880,27,4,M,2,35105.08,4,7,new,young,bajo
7609003,38,16,F,2,36509.03,6,9,long_tenure,middle,bajo
7609239,33,5,U,2,34941.869999999995,0,3,new,middle,bajo
7609276,45,17,M,3,813641.17,6,9,long_tenure,middle,alto
7609366,36,7,U,2,37322.2,3,6,new,middle,bajo
7609773,64,14,F,2,108639.02,2,5,long_tenure,old,medio
7609789,72,20,F,2,49064.42,1,4,long_tenure,old,medio
